id_usuario;edad;nacionalidad;origen;tipo_turista_preferido;compañia_viaje;frecuencia_viaje;restricciones_movilidad;presupuesto_estimado;sitios_visitados;calificacion_sitios_previos;tiempo_estancia_promedio
U03560;57;Alemania;Extranjero;naturaleza;solo;3;ninguna;343456;32;4.2;277
U03561;69;Colombia;Medellín;naturaleza;familia;2;ninguna;140583;2;4.3;264
U03562;31;Colombia;Neiva;aventura;pareja;4;ninguna;330965;5;3.1;43
U03563;54;Canadá;Extranjero;naturaleza;pareja;3;ninguna;80000;2;4.0;88
U03564;54;Colombia;Villavicencio;cultural;familia;2;ninguna;230017;0;4.5;63
U03565;21;Colombia;Manizales;cultural;amigos;2;ninguna;176694;39;3.7;84
U03566;48;Ecuador;Extranjero;naturaleza;amigos;2;ninguna;316997;0;4.8;228
U03567;30;Colombia;Villavicencio;relax_fotografía;pareja;1;ninguna;167811;4;3.9;60
U03568;41;Colombia;Cali;gastronómico;solo;1;ninguna;198097;21;4.3;279
U03569;67;Colombia;Pereira;gastronómico;pareja;2;ninguna;332293;30;3.6;188
U03570;24;Estados Unidos;Extranjero;cultural;pareja;2;ninguna;340210;24;4.4;184
U03571;52;México;Extranjero;cultural;familia;2;ninguna;138310;8;4.2;195
U03572;68;Colombia;Pereira;cultural;pareja;2;ninguna;330784;19;4.0;35
U03573;61;Colombia;Bucaramanga;relax_fotografía;amigos;1;ninguna;219723;26;4.7;61
U03574;63;Colombia;Manizales;naturaleza;pareja;2;ninguna;358350;36;4.6;209
U03575;38;Colombia;Bogotá;naturaleza;pareja;4;ninguna;292990;7;4.8;54
U03576;44;Colombia;Manizales;aventura;amigos;4;ninguna;203903;3;3.6;85
U03577;26;Colombia;Villavicencio;cultural;amigos;2;ninguna;211551;5;5.0;84
U03578;69;Colombia;Cartagena;gastronómico;familia;2;ninguna;117013;38;4.3;163
U03579;53;Colombia;Cartagena;cultural;amigos;3;ninguna;246391;31;3.8;126
U03580;31;Colombia;Medellín;cultural;familia;2;ninguna;353186;31;4.3;233
U03581;31;Colombia;Bucaramanga;aventura;pareja;3;ninguna;203633;3;4.3;205
U03582;38;Colombia;Cúcuta;naturaleza;familia;2;ninguna;215961;24;4.3;205
U03583;44;Colombia;Barranquilla;cultural;pareja;2;ninguna;184074;21;4.5;211
U03584;48;Estados Unidos;Extranjero;cultural;familia;1;ninguna;256157;35;4.3;42
U03585;39;Colombia;Barranquilla;gastronómico;amigos;4;ninguna;245200;2;5.0;136
U03586;29;Colombia;Bogotá;aventura;familia;4;ninguna;400512;24;4.2;57
U03587;65;Alemania;Extranjero;naturaleza;amigos;2;ninguna;225951;2;4.5;48
U03588;21;México;Extranjero;cultural;solo;4;ninguna;84930;9;5.0;320
U03589;45;Colombia;Tunja;gastronómico;amigos;1;ninguna;132410;20;4.3;187
U03590;58;Colombia;Cartagena;naturaleza;pareja;1;leve;119236;35;3.9;80
U03591;29;Colombia;Manizales;relax_fotografía;solo;2;ninguna;323068;20;3.5;280
U03592;67;Colombia;Cúcuta;naturaleza;familia;1;ninguna;99909;16;4.5;139
U03593;31;Colombia;Cali;relax_fotografía;pareja;2;ninguna;209023;26;3.5;52
U03594;55;Colombia;Cali;cultural;pareja;1;ninguna;208408;37;3.9;320
U03595;59;Colombia;Ibagué;naturaleza;pareja;3;ninguna;323931;21;5.0;337
U03596;47;Alemania;Extranjero;aventura;pareja;2;ninguna;228241;27;5.0;283
U03597;26;Estados Unidos;Extranjero;aventura;pareja;1;ninguna;283716;27;4.0;316
U03598;32;Colombia;Villavicencio;gastronómico;familia;4;ninguna;265484;4;3.7;50
U03599;32;Brasil;Extranjero;gastronómico;familia;4;ninguna;297257;32;4.3;48
U03600;56;Colombia;Manizales;naturaleza;pareja;1;ninguna;194074;19;3.3;145
U03601;31;Colombia;Neiva;aventura;familia;2;ninguna;280692;18;4.2;220
U03602;48;México;Extranjero;cultural;pareja;2;ninguna;206576;4;4.0;288
U03603;20;México;Extranjero;naturaleza;amigos;4;ninguna;313762;6;4.2;210
U03604;30;Colombia;Pasto;naturaleza;pareja;1;ninguna;215275;18;3.4;56
U03605;26;Colombia;Medellín;cultural;pareja;1;ninguna;254462;9;4.5;136
U03606;69;Colombia;Cali;gastronómico;familia;1;ninguna;126239;14;3.5;52
U03607;28;Colombia;Tunja;cultural;pareja;1;ninguna;285946;18;3.1;304
U03608;34;Argentina;Extranjero;naturaleza;amigos;1;ninguna;164356;39;3.3;289
U03609;59;Colombia;Pereira;cultural;familia;2;silla_ruedas;220627;30;4.6;181
U03610;26;Colombia;Cali;cultural;solo;1;ninguna;126995;6;4.5;220
U03611;23;Colombia;Pereira;naturaleza;pareja;2;ninguna;224623;1;4.3;282
U03612;49;Colombia;Pereira;cultural;pareja;2;ninguna;249048;18;4.2;338
U03613;27;Colombia;Villavicencio;gastronómico;pareja;4;ninguna;187946;13;4.2;148
U03614;63;Colombia;Ibagué;cultural;pareja;4;ninguna;221820;9;4.8;133
U03615;43;Colombia;Villavicencio;aventura;pareja;2;ninguna;99415;23;4.5;44
U03616;26;Colombia;Barranquilla;aventura;familia;2;ninguna;191723;24;3.5;325
U03617;34;Colombia;Villavicencio;cultural;solo;1;ninguna;189345;34;3.2;96
U03618;20;Colombia;Villavicencio;naturaleza;amigos;1;ninguna;209021;17;3.8;72
U03619;22;Colombia;Villavicencio;cultural;amigos;2;ninguna;325885;26;3.9;344
U03620;20;Colombia;Bogotá;naturaleza;pareja;2;ninguna;120649;17;4.4;103
U03621;37;Colombia;Neiva;cultural;pareja;3;ninguna;127610;21;3.2;180
U03622;44;Colombia;Bogotá;naturaleza;pareja;2;ninguna;140562;10;4.0;158
U03623;53;Colombia;Pereira;naturaleza;pareja;2;ninguna;235256;34;4.2;188
U03624;51;Colombia;Villavicencio;aventura;pareja;3;ninguna;251371;29;3.5;89
U03625;31;Colombia;Barranquilla;naturaleza;amigos;2;ninguna;115984;9;3.9;138
U03626;56;Colombia;Neiva;gastronómico;solo;3;ninguna;202944;24;3.4;277
U03627;29;Colombia;Cartagena;cultural;pareja;2;ninguna;204859;33;3.8;46
U03628;63;Canadá;Extranjero;naturaleza;amigos;2;ninguna;280022;27;4.4;198
U03629;50;Perú;Extranjero;aventura;pareja;3;ninguna;194574;3;4.4;288
U03630;25;Colombia;Neiva;cultural;familia;2;ninguna;219949;25;4.8;101
U03631;35;Chile;Extranjero;cultural;amigos;1;ninguna;295436;34;3.9;332
U03632;52;Colombia;Ibagué;cultural;pareja;2;ninguna;286881;11;4.0;242
U03633;64;Colombia;Bogotá;aventura;amigos;1;ninguna;242317;30;5.0;145
U03634;41;Colombia;Manizales;naturaleza;solo;2;ninguna;254931;15;4.3;355
U03635;33;Colombia;Tunja;relax_fotografía;pareja;2;ninguna;315549;1;3.3;89
U03636;54;Colombia;Ibagué;relax_fotografía;pareja;3;ninguna;363882;0;4.4;193
U03637;48;Colombia;Manizales;aventura;pareja;2;leve;157209;16;2.9;36
U03638;68;Argentina;Extranjero;naturaleza;pareja;4;silla_ruedas;232488;38;4.8;161
U03639;18;Colombia;Barranquilla;aventura;solo;1;ninguna;301864;21;4.5;111
U03640;39;Colombia;Pereira;cultural;pareja;1;ninguna;257322;0;4.7;110
U03641;68;Colombia;Medellín;cultural;pareja;3;ninguna;107196;33;4.6;281
U03642;33;Colombia;Bucaramanga;relax_fotografía;solo;2;leve;148671;21;4.1;132
U03643;23;Colombia;Barranquilla;cultural;pareja;2;ninguna;218118;8;4.7;208
U03644;32;Colombia;Barranquilla;aventura;familia;3;ninguna;310337;34;4.6;258
U03645;28;Colombia;Bucaramanga;naturaleza;pareja;2;ninguna;309836;35;4.3;305
U03646;62;Chile;Extranjero;aventura;pareja;2;ninguna;319003;24;4.5;308
U03647;27;Colombia;Pasto;cultural;amigos;1;ninguna;188200;15;4.1;126
U03648;48;Colombia;Pasto;naturaleza;pareja;1;ninguna;108133;15;4.2;166
U03649;32;España;Extranjero;cultural;familia;3;ninguna;116424;27;4.4;172
U03650;53;Colombia;Cali;cultural;pareja;3;ninguna;251726;12;4.1;236
U03651;60;Colombia;Ibagué;cultural;solo;3;ninguna;280204;33;4.6;99
U03652;54;Colombia;Bucaramanga;gastronómico;pareja;1;ninguna;239779;20;3.7;112
U03653;35;Colombia;Pereira;cultural;solo;3;ninguna;293061;32;4.5;324
U03654;30;Colombia;Bogotá;cultural;solo;4;ninguna;286666;26;3.9;82
U03655;51;México;Extranjero;relax_fotografía;amigos;2;ninguna;184269;14;4.5;198
U03656;26;Colombia;Pasto;aventura;amigos;4;ninguna;186280;36;4.2;349
U03657;19;Colombia;Manizales;naturaleza;pareja;4;ninguna;321053;38;4.4;295
U03658;22;Colombia;Medellín;gastronómico;pareja;1;ninguna;245283;8;5.0;172
U03659;60;Estados Unidos;Extranjero;aventura;solo;2;ninguna;122471;9;4.2;223
U03660;36;Colombia;Cúcuta;gastronómico;pareja;3;ninguna;243615;39;3.7;249
U03661;45;Colombia;Neiva;gastronómico;familia;1;ninguna;333979;3;5.0;135
U03662;50;Colombia;Villavicencio;cultural;familia;1;ninguna;135015;36;4.5;301
U03663;45;Argentina;Extranjero;naturaleza;solo;1;ninguna;237800;24;3.8;55
U03664;66;Francia;Extranjero;aventura;pareja;1;ninguna;273974;11;4.0;203
U03665;38;Colombia;Pereira;naturaleza;pareja;1;ninguna;205628;28;4.4;141
U03666;36;Colombia;Pasto;naturaleza;solo;2;ninguna;174387;7;4.0;315
U03667;48;Colombia;Pereira;naturaleza;pareja;4;ninguna;130039;29;4.6;241
U03668;39;Colombia;Villavicencio;aventura;familia;4;ninguna;217257;9;4.5;78
U03669;50;Colombia;Neiva;aventura;familia;3;ninguna;387570;18;3.7;190
U03670;49;Colombia;Ibagué;cultural;amigos;4;ninguna;192034;20;4.5;44
U03671;23;Colombia;Ibagué;naturaleza;familia;1;ninguna;219588;12;4.0;268
U03672;22;Colombia;Cartagena;naturaleza;familia;3;ninguna;359013;31;4.3;265
U03673;59;Colombia;Pereira;naturaleza;pareja;2;ninguna;254680;25;4.3;205
U03674;56;Colombia;Villavicencio;cultural;familia;1;ninguna;261148;7;4.2;326
U03675;20;Colombia;Neiva;cultural;amigos;3;ninguna;253133;13;5.0;145
U03676;29;Colombia;Pereira;cultural;familia;3;ninguna;233296;2;4.0;164
U03677;41;Canadá;Extranjero;cultural;pareja;1;ninguna;216971;33;3.2;217
U03678;38;Colombia;Cali;cultural;solo;1;ninguna;396847;14;4.3;52
U03679;65;Colombia;Medellín;naturaleza;familia;1;ninguna;182844;28;4.0;43
U03680;21;Colombia;Tunja;cultural;familia;2;ninguna;276612;11;3.9;292
U03681;26;Colombia;Barranquilla;cultural;solo;3;ninguna;291406;30;4.9;251
U03682;48;Colombia;Bucaramanga;naturaleza;solo;3;ninguna;249284;8;4.2;169
U03683;45;México;Extranjero;naturaleza;amigos;2;ninguna;140058;7;4.7;244
U03684;38;Colombia;Cali;naturaleza;pareja;3;ninguna;153469;4;4.3;289
U03685;27;Francia;Extranjero;cultural;solo;2;ninguna;209002;28;4.0;67
U03686;66;Colombia;Barranquilla;naturaleza;familia;4;ninguna;228888;30;4.3;265
U03687;47;Colombia;Bucaramanga;relax_fotografía;solo;1;ninguna;155643;13;4.2;169
U03688;26;Colombia;Manizales;naturaleza;familia;2;ninguna;246745;28;3.8;216
U03689;46;Colombia;Ibagué;cultural;pareja;1;leve;320304;18;3.3;33
U03690;54;Colombia;Cúcuta;aventura;familia;1;ninguna;139883;30;5.0;313
U03691;47;España;Extranjero;gastronómico;amigos;1;ninguna;370631;39;3.3;123
U03692;53;Colombia;Pasto;cultural;solo;4;ninguna;180065;25;5.0;167
U03693;30;Colombia;Barranquilla;relax_fotografía;pareja;1;ninguna;80000;23;4.9;249
U03694;62;Colombia;Bucaramanga;aventura;pareja;3;ninguna;262706;26;4.3;281
U03695;65;Colombia;Ibagué;aventura;pareja;1;ninguna;132514;5;4.9;158
U03696;21;Colombia;Pereira;naturaleza;pareja;1;ninguna;345249;14;3.8;261
U03697;57;Colombia;Bogotá;relax_fotografía;solo;1;ninguna;168701;21;4.1;336
U03698;30;Colombia;Ibagué;naturaleza;familia;3;leve;163710;11;4.8;328
U03699;31;Colombia;Neiva;relax_fotografía;pareja;2;ninguna;269898;0;3.7;261
U03700;58;Perú;Extranjero;gastronómico;pareja;1;ninguna;133198;5;3.6;279
U03701;46;Chile;Extranjero;gastronómico;familia;3;ninguna;158210;33;4.8;321
U03702;59;Colombia;Bogotá;relax_fotografía;familia;3;ninguna;221545;13;3.9;125
U03703;22;Colombia;Pereira;aventura;familia;1;ninguna;298246;7;3.6;268
U03704;38;Colombia;Villavicencio;cultural;pareja;3;ninguna;156368;8;3.9;241
U03705;37;Colombia;Cúcuta;gastronómico;amigos;4;ninguna;189652;6;3.5;314
U03706;18;Colombia;Cúcuta;aventura;familia;1;ninguna;206692;39;4.3;166
U03707;23;Argentina;Extranjero;naturaleza;pareja;2;ninguna;136056;5;4.9;289
U03708;34;Colombia;Tunja;aventura;solo;1;ninguna;331728;21;4.0;283
U03709;36;Colombia;Tunja;relax_fotografía;pareja;1;ninguna;106982;10;4.7;152
U03710;30;Perú;Extranjero;cultural;pareja;1;ninguna;245568;15;3.2;355
U03711;25;Colombia;Medellín;cultural;familia;2;ninguna;352634;12;4.4;32
U03712;54;Colombia;Pasto;gastronómico;solo;1;ninguna;193498;29;4.8;166
U03713;30;Colombia;Barranquilla;naturaleza;pareja;2;ninguna;125291;34;3.5;106
U03714;26;Colombia;Bogotá;gastronómico;pareja;2;ninguna;216862;11;4.7;162
U03715;50;Colombia;Cali;cultural;pareja;2;ninguna;198449;29;4.0;190
U03716;21;Colombia;Ibagué;relax_fotografía;pareja;2;ninguna;195841;9;4.0;194
U03717;48;Colombia;Villavicencio;naturaleza;pareja;2;ninguna;239190;6;4.3;160
U03718;37;Colombia;Cali;cultural;familia;2;ninguna;195979;4;4.9;209
U03719;59;Colombia;Villavicencio;naturaleza;pareja;2;ninguna;170553;12;4.0;207
U03720;39;Colombia;Neiva;cultural;pareja;3;ninguna;316681;10;5.0;297
U03721;48;Estados Unidos;Extranjero;naturaleza;familia;2;ninguna;292132;26;3.7;300
U03722;28;Colombia;Neiva;cultural;pareja;4;ninguna;96891;25;4.1;140
U03723;19;Colombia;Bucaramanga;aventura;solo;2;ninguna;112673;15;4.9;354
U03724;69;Colombia;Bogotá;cultural;amigos;2;ninguna;276574;20;5.0;95
U03725;58;Colombia;Pereira;aventura;familia;2;ninguna;285474;1;4.3;154
U03726;67;Colombia;Tunja;relax_fotografía;familia;2;ninguna;211394;34;4.0;106
U03727;35;Colombia;Manizales;naturaleza;familia;4;ninguna;243489;39;3.7;91
U03728;68;Colombia;Tunja;cultural;solo;4;ninguna;235290;13;3.6;83
U03729;26;Colombia;Manizales;naturaleza;familia;1;ninguna;299798;21;4.1;331
U03730;51;Colombia;Bucaramanga;naturaleza;pareja;2;ninguna;205229;10;4.8;114
U03731;22;Colombia;Ibagué;cultural;pareja;1;leve;238902;33;4.0;190
U03732;34;Colombia;Bogotá;cultural;amigos;1;ninguna;189167;9;4.8;290
U03733;57;Colombia;Ibagué;gastronómico;solo;3;ninguna;208191;25;4.2;298
U03734;20;Colombia;Medellín;aventura;amigos;1;ninguna;148122;29;3.8;171
U03735;50;Colombia;Cúcuta;cultural;amigos;2;ninguna;162559;15;3.8;30
U03736;53;Colombia;Pasto;gastronómico;familia;3;ninguna;233352;29;4.3;200
U03737;36;Colombia;Manizales;cultural;pareja;2;silla_ruedas;236327;23;3.8;115
U03738;42;Colombia;Neiva;naturaleza;pareja;2;ninguna;371412;30;3.9;68
U03739;38;Colombia;Ibagué;cultural;solo;1;ninguna;290521;35;4.0;92
U03740;27;Colombia;Barranquilla;aventura;solo;1;ninguna;277583;17;4.8;134
U03741;53;Colombia;Ibagué;aventura;solo;4;ninguna;184868;22;3.2;270
U03742;32;Colombia;Pasto;naturaleza;familia;3;ninguna;327270;32;4.5;134
U03743;21;Colombia;Manizales;gastronómico;pareja;2;ninguna;132498;3;3.8;209
U03744;34;Colombia;Villavicencio;gastronómico;pareja;1;ninguna;94932;23;4.7;283
U03745;20;Francia;Extranjero;cultural;solo;2;ninguna;228496;13;3.8;139
U03746;37;Colombia;Manizales;aventura;familia;3;ninguna;265526;8;5.0;214
U03747;53;Colombia;Bucaramanga;cultural;solo;1;ninguna;119665;17;4.6;269
U03748;35;Colombia;Pasto;naturaleza;pareja;3;ninguna;287068;37;5.0;120
U03749;46;Colombia;Medellín;aventura;pareja;3;ninguna;94678;12;4.4;299
U03750;55;Estados Unidos;Extranjero;cultural;solo;2;leve;261812;11;4.0;231
U03751;57;Colombia;Cúcuta;cultural;amigos;1;ninguna;280283;5;5.0;58
U03752;48;Colombia;Cali;aventura;amigos;2;ninguna;143689;11;3.8;233
U03753;66;Colombia;Bogotá;gastronómico;pareja;1;leve;188334;22;4.1;324
U03754;59;Colombia;Pereira;cultural;pareja;2;ninguna;287100;9;3.9;266
U03755;43;Colombia;Manizales;cultural;solo;4;ninguna;319851;13;4.0;273
U03756;59;Colombia;Barranquilla;aventura;pareja;1;ninguna;80000;0;4.4;206
U03757;38;Colombia;Bogotá;aventura;amigos;3;ninguna;335232;25;3.9;262
U03758;52;Colombia;Cali;cultural;familia;2;leve;273902;13;4.1;358
U03759;33;Colombia;Neiva;cultural;solo;1;ninguna;225346;16;4.7;334
U03760;44;Colombia;Medellín;relax_fotografía;familia;1;ninguna;213679;20;4.0;137
U03761;58;Colombia;Pereira;naturaleza;pareja;2;ninguna;104818;17;4.6;56
U03762;33;Colombia;Neiva;cultural;familia;1;ninguna;168229;2;4.7;242
U03763;62;Colombia;Medellín;aventura;familia;2;ninguna;106090;4;5.0;268
U03764;44;Colombia;Pasto;relax_fotografía;pareja;3;ninguna;291093;22;4.2;139
U03765;59;Colombia;Neiva;aventura;solo;1;ninguna;305025;37;4.5;230
U03766;69;Canadá;Extranjero;aventura;pareja;2;ninguna;165018;7;3.4;252
U03767;64;Colombia;Pasto;cultural;pareja;3;ninguna;222998;33;3.9;287
U03768;67;Colombia;Cúcuta;gastronómico;pareja;1;ninguna;313065;39;4.6;295
U03769;62;Colombia;Manizales;relax_fotografía;pareja;2;ninguna;198836;37;4.3;190
U03770;53;Colombia;Villavicencio;aventura;pareja;2;ninguna;237768;26;3.7;335
U03771;27;Canadá;Extranjero;cultural;solo;2;ninguna;255396;16;3.9;323
U03772;46;Brasil;Extranjero;cultural;pareja;2;ninguna;270312;16;4.0;293
U03773;53;Colombia;Pereira;cultural;pareja;3;ninguna;235246;15;4.2;147
U03774;23;Colombia;Bucaramanga;aventura;familia;1;ninguna;194667;33;4.8;308
U03775;34;Colombia;Villavicencio;cultural;solo;4;ninguna;270758;5;4.8;357
U03776;64;Colombia;Cali;cultural;pareja;2;ninguna;80000;19;4.5;145
U03777;54;Colombia;Pereira;cultural;solo;2;leve;293900;11;3.8;211
U03778;30;Colombia;Pasto;cultural;pareja;1;ninguna;253760;0;4.0;312
U03779;19;Colombia;Pereira;relax_fotografía;pareja;2;leve;99199;4;4.7;272
U03780;28;Francia;Extranjero;aventura;familia;3;ninguna;216163;16;4.3;297
U03781;36;Colombia;Villavicencio;cultural;pareja;2;ninguna;148920;26;4.3;243
U03782;62;Colombia;Cartagena;gastronómico;amigos;3;ninguna;375156;3;4.3;303
U03783;51;Colombia;Medellín;aventura;pareja;2;ninguna;80000;33;4.2;282
U03784;58;Colombia;Ibagué;cultural;pareja;3;ninguna;234910;4;4.8;31
U03785;46;Colombia;Pasto;aventura;solo;3;ninguna;145100;3;3.6;312
U03786;32;Colombia;Barranquilla;cultural;familia;2;ninguna;213214;7;4.2;72
U03787;44;Colombia;Cartagena;relax_fotografía;amigos;3;ninguna;264230;21;4.5;109
U03788;30;Colombia;Ibagué;aventura;familia;4;ninguna;336450;14;4.7;55
U03789;19;Colombia;Bogotá;cultural;amigos;2;ninguna;214658;34;4.6;291
U03790;45;Colombia;Tunja;gastronómico;amigos;1;ninguna;116179;9;4.4;180
U03791;37;Colombia;Medellín;cultural;familia;2;ninguna;162098;8;4.0;199
U03792;20;Colombia;Villavicencio;relax_fotografía;familia;3;ninguna;217571;24;4.8;351
U03793;45;Colombia;Bucaramanga;aventura;pareja;2;ninguna;207007;25;3.8;166
U03794;25;México;Extranjero;gastronómico;solo;2;ninguna;335239;35;3.9;58
U03795;31;Colombia;Medellín;cultural;familia;1;ninguna;243421;7;3.9;288
U03796;29;Colombia;Barranquilla;naturaleza;pareja;3;ninguna;313616;28;4.2;246
U03797;33;Estados Unidos;Extranjero;relax_fotografía;solo;3;ninguna;234842;4;3.9;200
U03798;63;Colombia;Cúcuta;relax_fotografía;solo;1;ninguna;156118;33;4.2;147
U03799;27;Colombia;Barranquilla;gastronómico;solo;2;ninguna;108263;20;3.5;319
U03800;39;Colombia;Cúcuta;aventura;amigos;1;leve;92825;0;4.3;277
U03801;45;Estados Unidos;Extranjero;naturaleza;pareja;1;silla_ruedas;271491;14;3.9;35
U03802;66;Colombia;Pasto;cultural;pareja;2;ninguna;200841;19;4.6;66
U03803;67;Colombia;Cúcuta;naturaleza;familia;1;ninguna;80000;39;4.3;32
U03804;49;Colombia;Medellín;naturaleza;familia;2;ninguna;201846;23;3.6;116
U03805;23;Colombia;Cartagena;naturaleza;solo;1;ninguna;275483;21;3.6;247
U03806;63;Colombia;Barranquilla;cultural;pareja;1;ninguna;240228;4;4.2;270
U03807;66;Estados Unidos;Extranjero;naturaleza;solo;1;ninguna;204570;12;4.1;51
U03808;49;Colombia;Villavicencio;cultural;amigos;2;ninguna;135128;16;3.3;35
U03809;57;Colombia;Barranquilla;cultural;solo;1;ninguna;209306;12;4.6;284
U03810;35;Colombia;Barranquilla;cultural;familia;1;ninguna;199864;26;3.3;249
U03811;30;Colombia;Pasto;naturaleza;solo;3;ninguna;237548;29;3.6;30
U03812;68;Colombia;Tunja;naturaleza;pareja;2;ninguna;135286;1;3.6;33
U03813;23;Colombia;Manizales;aventura;pareja;2;ninguna;203284;34;4.7;120
U03814;38;Colombia;Bucaramanga;naturaleza;familia;1;ninguna;143311;32;4.1;46
U03815;55;Colombia;Neiva;gastronómico;familia;1;ninguna;313782;15;4.2;310
U03816;61;Ecuador;Extranjero;cultural;solo;1;ninguna;183946;34;4.7;75
U03817;66;Colombia;Manizales;naturaleza;familia;1;ninguna;146302;0;4.9;179
U03818;46;Colombia;Medellín;aventura;pareja;1;ninguna;169828;27;4.4;251
U03819;54;Colombia;Pasto;aventura;solo;1;ninguna;192523;37;4.0;153
U03820;37;Colombia;Cartagena;aventura;solo;2;ninguna;231460;39;3.2;223
U03821;18;Colombia;Cúcuta;naturaleza;familia;2;ninguna;305292;39;3.8;247
U03822;28;Colombia;Ibagué;naturaleza;pareja;3;ninguna;413832;34;3.2;35
U03823;37;Colombia;Manizales;cultural;pareja;1;ninguna;295059;27;4.9;122
U03824;30;Colombia;Pereira;cultural;pareja;1;ninguna;298913;23;4.3;184
U03825;48;Brasil;Extranjero;cultural;solo;1;ninguna;351519;8;3.5;330
U03826;20;Colombia;Barranquilla;gastronómico;familia;4;ninguna;108178;30;3.9;326
U03827;21;Colombia;Cali;cultural;pareja;2;ninguna;286286;33;4.9;194
U03828;52;Colombia;Cartagena;cultural;solo;1;ninguna;283927;32;3.9;292
U03829;18;España;Extranjero;naturaleza;amigos;2;ninguna;406048;38;4.1;259
U03830;28;Colombia;Manizales;cultural;amigos;1;ninguna;125292;35;3.4;169
U03831;51;Colombia;Tunja;naturaleza;amigos;4;ninguna;158389;37;4.2;112
U03832;66;Colombia;Medellín;gastronómico;amigos;4;ninguna;166815;14;3.8;123
U03833;51;Argentina;Extranjero;gastronómico;familia;4;ninguna;256929;38;4.0;256
U03834;35;Colombia;Pasto;cultural;solo;2;ninguna;227512;13;4.3;333
U03835;65;Colombia;Cali;aventura;pareja;3;ninguna;126185;22;4.9;301
U03836;28;México;Extranjero;cultural;pareja;1;ninguna;356375;32;4.4;200
U03837;51;Colombia;Cali;naturaleza;pareja;1;ninguna;193182;5;4.6;162
U03838;41;Colombia;Villavicencio;gastronómico;solo;3;ninguna;201471;12;5.0;158
U03839;67;Colombia;Medellín;aventura;solo;1;ninguna;208518;2;4.0;210
U03840;32;Colombia;Bogotá;naturaleza;pareja;4;ninguna;190540;22;4.2;306
U03841;30;Colombia;Barranquilla;aventura;familia;4;ninguna;238541;30;4.2;216
U03842;67;Colombia;Bucaramanga;cultural;familia;2;ninguna;269035;37;4.4;330
U03843;38;España;Extranjero;aventura;familia;1;ninguna;201959;23;4.1;135
U03844;58;Colombia;Ibagué;gastronómico;familia;1;ninguna;251463;12;4.0;178
U03845;61;Colombia;Manizales;cultural;pareja;3;ninguna;188661;0;4.0;168
U03846;39;Francia;Extranjero;cultural;pareja;1;ninguna;180001;25;4.4;99
U03847;48;Colombia;Ibagué;aventura;pareja;2;ninguna;224088;6;3.9;56
U03848;52;Colombia;Pereira;cultural;amigos;1;ninguna;307968;29;4.3;208
U03849;19;Colombia;Medellín;naturaleza;familia;2;ninguna;254671;32;4.7;193
U03850;38;Colombia;Villavicencio;cultural;familia;2;ninguna;259537;9;3.5;141
U03851;53;Colombia;Pasto;cultural;solo;1;leve;143574;39;4.7;288
U03852;48;Colombia;Cali;cultural;pareja;2;ninguna;215969;32;4.9;204
